"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"@[[InnerSlutty]] I [[got]] [[u]] bitch","@I bitch",0.19733819365501404,0.7982168197631836,1,1,1,10,"Maximized"
"@[[dannycatsteve]] because [[it's]] fucking [[retarded]]?","@because fucking?",0.16488435864448547,0.7894278764724731,1,1,1,10,"Maximized"
"[[Un]] pollito [[cruzaba]] [[la]] frontera, [[un]] zorro [[se]] [[tropieza]] [[con]] [[el]] pollo, [[el]] [[zorro]] [[le]] [[dice]], [[im]] sorry el pollo [[le]] dice im... [[http]]://t.[[co]]/[[oXcOYauJi1]]","pollito frontera, zorro pollo,, sorry el pollo dice im...://t./",0.036268189549446106,0.6660618782043457,2,2,2,45,"Maximized"
"@[[fredabrahams]] @Brown_Moses [[I]] saw [[the]] [[actual]] [[tweet]] while scanning Jihadi [[accounts]]. [[They]] [[put]] [[a]] [[screen]] [[shot]] [[of]] it with: all aid workers [[r]] [[spies]]","@@Brown_Moses saw while scanning Jihadi. it with: all aid workers ",0.04084957763552666,0.6239043474197388,2,2,2,39,"Maximized"
"RT @Realistt__: Shy girls are undercover freaks..&#128527;","RT @Realistt__: Shy girls are undercover freaks..&#128527;",0.0,0.0,1,1,2,1,"Skipped"
"[[i]] [[get]] what [[that]] [[girls]] point seems [[to]] be [[but]] [[colored]] [[people]] [[died]] during [[the]] [[holocaust]] [[and]] 9/[[11]]. (([[if]] that's a picture [[of]] the [[holocaust]] [[idk]]))","what point seems be during 9/. (( that's a picture the))",0.03591347485780716,0.6658990383148193,2,2,2,45,"Maximized"
"[[RT]] @Taste_SweetTay: [[This]] bitch just [[blew]] [[my]] [[high]] &#[[128514]];&#[[128514]];&#128514;&#[[128514]];&#[[128514]];","@Taste_SweetTay: bitch just &#;&#;&#128514;&#;&#;",0.07642228901386261,0.7687665820121765,1,1,1,24,"Maximized"
"[[so]]. [[mad]]... We [[live]] in [[a]] world where [[whitey]] [[can]] [[go]] [[to]] [[jail]] [[for]] [[a]] word [[other]] [[folks]] wear [[right]] [[on]] [[their]] [[hats]] &[[amp]]; [[tshirts]]. If I wore that [[shirt]]...",".... We in world where word wear &;. If I wore that...",0.031288426369428635,0.6992115378379822,2,2,2,51,"Maximized"
"[[RT]] @ShreddyBrady: [[How]] [[close]] [[I]] am [[to]] [[slapping]] [[a]] bitch http://[[t]].co/[[1aiH4BfCxk]]","@ShreddyBrady: am bitch http://.co/",0.07073354721069336,0.7137468457221985,1,1,1,25,"Maximized"
"[[RT]] @[[paul_lander]]: Charlie Sheen [[is]] [[engaged]] to [[a]] [[porn]] [[star]]. [[I]] [[can't]] [[be]] [[the]] [[only]] [[one]] [[thinking]] [[she]] [[can]] do a lot [[better]].","@: Charlie Sheen to. do a lot.",0.04246393218636513,0.781107485294342,2,2,2,41,"Maximized"
"[[Me]]: downloads [[flappy]] bird*<SPLIT>[[Sierra]]: ""[[welp]] there [[goes]] school""",": downloads bird*<SPLIT>: "" there school""",0.10967942327260971,0.6647196412086487,2,2,2,15,"Maximized"
"[[RT]] @ShxtWesleySays: ""[[Let]] [[me]] put [[my]] [[kids]] up in [[ya]] [[mouth]] bitch. [[I'ma]] [[turn]] this [[shit]] into a foster home.""","@ShxtWesleySays: "" put up in bitch. this into a foster home.""",0.04960665851831436,0.5496048927307129,1,1,1,33,"Maximized"
"@[[selina_dabbagh]] the [[song]]? About [[pollo]] [[hermanos]] [[and]] Heisenberg?","@the? About Heisenberg?",0.12256376445293427,0.7464216947555542,2,2,2,14,"Maximized"
"[[Country]] Bumpkin [[Word]] [[of]] [[the]] Day : [[yokel]] [[http]]://t.co/[[aBpFZgJU]]","Bumpkin Day :://t.co/",0.08828455209732056,0.7232611775398254,2,2,2,19,"Maximized"
"[[Easy]] bitch [[how]] ? [[Lmfaoooooooooo]] [[She]] [[was]] [[my]] girl &#9995;","bitch ? girl &#9995;",0.11015457659959793,0.7769566774368286,1,1,1,16,"Maximized"
"[[I'm]] [[not]] [[the]] type of [[guy]] to bitch [[about]] [[how]] hot it is [[but]] [[it's]] about [[to]] [[be]] [[11]] and [[I'm]] still [[sweating]]","type of to bitch hot it is about and still ",0.04320100322365761,0.6084049940109253,1,1,1,39,"Maximized"
"[[Ive]] [[never]] [[seen]] this [[part]] [[of]] pussy [[town]] [[before]]... lolololol [[the]] end [[of]] [[this]] song [[thoo]]....","this pussy... lolololol end song....",0.062022581696510315,0.7495216727256775,1,1,1,28,"Maximized"
"@_[[Corayma]] @[[LuivilleSluggah]] TF do [[I]] look [[like]], delivery bitch [[or]] what ahaha","@_@ TF do look, delivery bitch what ahaha",0.08237051218748093,0.4993143677711487,1,1,1,20,"Maximized"
"[[RT]] @[[AloneInMyOwnWar]]: Bitches [[always]] uploading pics [[of]] [[a]] [[famous]] couple doing [[simple]] [[shit]], like [[holding]] [[hands]] talkin bout ""[[want]] [[this]]"" bitch [[r]]&#[[8230]];","@: Bitches uploading pics couple doing, like talkin bout """" bitch&#;",0.04304898902773857,0.6518353223800659,1,1,1,38,"Maximized"
"[[RT]] @breely216: [[The]] [[recommended]] [[serving]] size [[for]] brownies [[is]] ""[[all]] of [[them]].""","@breely216: size brownies "" of.""",0.08187998831272125,0.7485414147377014,2,2,2,21,"Maximized"
"[[These]] [[niggas]] ain't shit [[but]] [[hoes]] with [[tricks]]","ain't shit with ",0.1169675812125206,0.7488700151443481,1,1,1,14,"Maximized"
"@[[Hype]] I'm [[not]] [[delivering]] [[to]] [[that]] bitch boy [[anymore]].","@I'm bitch boy.",0.11034198850393295,0.7769811153411865,1,1,1,17,"Maximized"
"[[Shawty]] pussy [[wet]], [[the]] [[dope]] [[drippn]] wet &#[[128166]];","pussy, wet &#;",0.1225675418972969,0.8733568787574768,1,1,1,15,"Maximized"
"@[[ronsonsolaqa]] I [[love]] [[you]] too pussy.... [[Lmaooo]]","@I too pussy.... ",0.1418544352054596,0.7131627798080444,1,1,1,13,"Maximized"
"[[Thats]] [[some]] hoe [[shit]] doe","hoe doe",0.196399986743927,0.7969522476196289,1,1,1,10,"Maximized"
"@[[RoseGoldBenzo]] duh...[[lol]]. Me [[tweeting]] [[about]] [[eating]] pussy from [[the]] [[back]] with [[my]] [[tongue]] [[in]] [[that]] made that [[obvious]]...[[lol]]","@duh.... Me pussy from with made that...",0.049611300230026245,0.6996521353721619,1,1,1,35,"Maximized"
"@[[ResiDinero]] if [[we]] [[finna]] [[hoop]] inside or [[out]] [[fucking]] [[retard]] [[that's]] [[what]] I'm saying [[let]] [[me]] [[know]] allergic [[reaction]] lip ass [[nigga]]","@if inside or I'm saying allergic lip ass ",0.0332670658826828,0.6808971762657166,1,1,1,37,"Maximized"
"[[So]] [[buy]] [[another]] round, they [[tried]] to [[shut]] [[us]] [[down]] bout [[an]] [[hour]] ago, [[but]] we still in this bitch. [[Early]] [[not]] [[late]]!!! [[Follow]] @[[217Emmanuel]]","round, they to bout ago, we still in this bitch.!!! @",0.03972669318318367,0.639715850353241,1,1,1,42,"Maximized"
"[[RT]] @[[MacMiller]]: Liam [[Gallagher]] [[came]] to [[see]] [[me]] perform tonight. [[He]] said I [[was]] a [[mental]] [[cunt]]. [[That's]] fucking [[amazing]].","@: Liam to perform tonight. said I a. fucking.",0.04744822904467583,0.648627758026123,1,1,1,33,"Maximized"
"[[RT]] @YBEToot: @[[UFUCKIN_RIGHT]] [[what]] hoes tho ? Lol.","@YBEToot: @ hoes tho ? Lol.",0.14007194340229034,0.5691773891448975,1,1,1,12,"Maximized"
"[[the]] [[fact]] that [[Soulja]] Boy on [[2]] [[dif]] [[reality]] [[shows]] [[wit]] [[2]] dif bitches..","that Boy on dif bitches..",0.0708123967051506,0.7135436534881592,1,1,1,26,"Maximized"
"[[RT]] @tigolbittiesxo: [[No]] bitch [[u]] were [[not]] [[born]] [[with]] 7 pounds [[of]] sephora [[and]] [[MAC]] [[on]] [[ya]] face, [[that's]] [[not]] [[ya]] natural face","@tigolbittiesxo: bitch were 7 pounds sephora face, natural face",0.04314327612519264,0.6518301963806152,1,1,1,39,"Maximized"
"@NyJusDntGAF what's up nigger &#128513;","@NyJusDntGAF what's up nigger &#128513;",0.0,0.0,0,0,1,1,"Skipped"
"[[Lmaoo]] [[shut]] up hoe","up hoe",0.2466142326593399,0.7473666667938232,1,1,1,7,"Maximized"
"@[[JalenDGAF]] @CourtniClark &#[[128308]];&#[[9899]];&#[[65039]];&#128308;&#[[9899]];&#65039;&#[[128308]];&#9899;&#[[65039]]; no [[pressure]] hoe","@@CourtniClark &#;&#;&#;&#128308;&#;&#65039;&#;&#9899;&#; no hoe",0.06699255108833313,0.6417096257209778,1,1,1,24,"Maximized"
"[[Fucking]] hate [[my]] [[coon]] [[ahh]] uncle","hate uncle",0.11464101076126099,0.75275719165802,0,0,0,11,"Maximized"
"[[RT]] @[[WorIdStarFunnyy]]: this the ""[[I]] play [[soccer]], [[cheat]] on girls, [[and]] [[wear]] khaki [[coloured]] [[cargos]]"" haircut [[http]]://[[t]].[[co]]/NQyLxquLOC","@: this the "" play, on girls, khaki"" haircut://./NQyLxquLOC",0.04805971309542656,0.6457406878471375,2,2,2,33,"Maximized"
"[[A]] lot [[of]] [[I]] [[fucked]] up call [[me]] back this bitch [[is]] tripping .. [[Lol]]","lot up call back this bitch tripping .. ",0.07082264125347137,0.5709840059280396,1,1,1,23,"Maximized"
"[[RT]] @[[IEatHeartsBitch]]: If you [[tell]] [[her]] the dick [[good]] [[she]] [[gone]] wanna try, tell [[her]] it's [[wack]] [[she]] [[gone]] wanna [[see]] [[for]] herself. A [[hoe]] [[gone]] [[be]] [[a]] [[h]]&#8230;","@: If you the dick wanna try, tell it's wanna herself. A&#8230;",0.03269685432314873,0.6326252222061157,1,1,1,49,"Maximized"
"[[Tony]] Parker [[is]] [[making]] [[Norris]] Cole his bitch [[with]] the [[one]] [[on]] [[one]], or [[just]] [[takin]] [[him]] off [[the]] [[dribble]] [[an]] [[breaking]] [[some]] [[damn]] [[ankles]]! #[[GoSpursGo]]","Parker Cole his bitch the, or off! #",0.03816869109869003,0.7689859867095947,1,1,1,47,"Maximized"
"[[Fucked]] the [[shit]] [[out]] yo bitch [[earlier]] [[she]] said [[she]] [[couldn't]] [[stand]] [[straight]]","the yo bitch said ",0.07459839433431625,0.7677621841430664,1,1,1,23,"Maximized"
"[[I'm]] [[so]] excited [[to]] hang [[out]] [[with]] my bitches @CheralynVB @LaurieMcKinley","excited hang my bitches @CheralynVB @LaurieMcKinley",0.09024851769208908,0.5446957349777222,1,1,1,18,"Maximized"
"[[Lil]] [[Wayne]] [[has]] [[fucked]] every [[bad]] bitch in the [[game]]","every bitch in the ",0.09922955185174942,0.6988517045974731,1,1,1,18,"Maximized"
"RT @DessantiGina: @TonyJRodriguez @WolfVanHalen so tony I think yr a rude little cunt and too too young to even know what real rock and rol&#8230;","RT @DessantiGina: @TonyJRodriguez @WolfVanHalen so tony I think yr a rude little cunt and too too young to even know what real rock and rol&#8230;",0.0,0.0,1,1,0,1,"Skipped"
"[[Niggas]] excited [[by]] [[these]] bitches, them [[the]] weird [[boys]]","excited bitches, them weird ",0.09785553067922592,0.665041446685791,1,1,1,16,"Maximized"
"[[RT]] @[[arigold_88]]: [[Jordan]] wearing bitches need [[to]] [[grow]] tf [[up]]","@: wearing bitches need tf ",0.09925775229930878,0.6993547081947327,1,1,1,17,"Maximized"
"&#[[8220]];@[[NiggaImTatted]]: [[Niggas]] want a [[good]] girl [[but]] still [[wanna]] fuck [[with]] [[hoes]] [[but]] that [[ain't]] [[gone]] [[work]]. Gotta [[pick]] [[one]]&#[[8221]];&#[[128514]];&#128514;&#[[128514]]; [[boy]] [[stfu]]","&#;@: want a girl still fuck that. Gotta&#;&#;&#128514;&#; ",0.03326478227972984,0.7403133511543274,1,1,1,47,"Maximized"
"[[RT]] @LilReese300: [[Ion]] [[feel]] dese [[nihhas]] [[or]] bitches...#[[300]]","@LilReese300: dese bitches...#",0.11011599004268646,0.7768872380256653,1,1,1,16,"Maximized"
"[[RT]] @ProBirdRights: [[A]] [[marry]] between [[a]] [[man]] [[and]] [[woman]] [[people]] sloppery slop;then what [[is]] [[prevent]] a [[bird]] [[from]] marriage my sandwich??? [[I'm]] [[in]] lo&#[[8230]];","@ProBirdRights: between sloppery slop;then what a marriage my sandwich??? lo&#;",0.03688834607601166,0.6101722717285156,2,2,2,42,"Maximized"
"@jaredlikelndn monkey dong","@jaredlikelndn monkey dong",0.0,0.0,2,2,1,1,"Skipped"
"[[Ruley]] [[a]] bitch ry","bitch ry",0.24743206799030304,0.7453789710998535,1,1,1,7,"Maximized"
"@[[Josh_Ward]] [[thuggery]]? Cheating? [[Talking]] trash? [[Who's]] doing [[that]] besides Jameis? [[And]] [[isn't]] [[ND]] in [[the]] [[middle]] of cheating issues?","@? Cheating? trash? doing besides Jameis? in of cheating issues?",0.025579392910003662,0.575686514377594,2,2,2,30,"Maximized"
"[[Hey]], [[you]], bitch in [[the]] [[mini-van]]. [[Stop]] [[riding]] [[my]] [[ass]]. You have [[no]] [[power]] in your [[vehicle]], just stop [[already]].",",, bitch in.. You have in your, just stop.",0.04954446852207184,0.6495967507362366,1,1,1,33,"Maximized"
"&#[[8220]];@[[missyf922]]: It's my [[birthday]]!!!!! [[Yesssss]]!!!!!&#[[8221]];<SPLIT><SPLIT>[[Obviously]] [[nobody]] [[cares]] bitch","&#;@: It's my!!!!!!!!!!&#;<SPLIT><SPLIT> bitch",0.0902436301112175,0.8175612688064575,1,1,1,21,"Maximized"
"[[You]] should [[probably]] go [[clean]] [[your]] [[nasty]] pussy and not worry about [[wtf]] [[I'm]] [[doing]].","should go pussy and not worry about.",0.06477771699428558,0.599430501461029,1,1,1,26,"Maximized"
"[[RT]] @Devon_Toppin2: [[fuck]] [[a]] bitch we [[never]] loved [[a]] [[thot]]","@Devon_Toppin2: bitch we loved ",0.09834326803684235,0.6993411779403687,1,1,1,17,"Maximized"
"&#[[8220]];@itsWhittyTitty: [[I]] [[used]] [[to]] [[be]] [[that]] [[fat]] bitch [[everybody]] made fun of look at [[me]] now&#[[8221]]; [[I]] [[was]] [[made]] [[fun]] of [[for]] being [[ugly]] &#128589;","&#;@itsWhittyTitty: bitch made fun of look at now&#; of being &#128589;",0.03661701828241348,0.6294005513191223,1,1,1,44,"Maximized"
"[[Not]] [[trash]], just plain [[as]] fuck [[for]] $225. And [[come]] [[on]], [[no]] [[elephant]] [[print]] [[on]] [[a]] 3?",", just plain fuck $225. And, 3?",0.05764932930469513,0.704680860042572,1,1,1,30,"Maximized"
"[[RT]] @[[khulekile_32220]]: The [[karma]] of [[fucking]] [[over]] a [[good]] girl is the bitch [[you]] end [[up]] [[with]]","@: The of a girl is the bitch end ",0.0578526072204113,0.58778977394104,1,1,1,28,"Maximized"
"@[[PRoseish]] [[we]] don't send pussy [[ass]] [[cowards]] to [[old]] sparky","@don't send pussy to sparky",0.07614251226186752,0.5992370247840881,1,1,1,18,"Maximized"
"This nigga over here telling me he dont fuck with this bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol","This nigga over here telling me he dont fuck with this bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol",0.0,0.0,1,1,0,1,"Skipped"
"@[[FernandezIce]] [[quit]] being a pussy","@being a pussy",0.19820766150951385,0.5979642271995544,1,1,1,10,"Maximized"
"[[These]] hoes out [[here]] [[carrying]] [[infections]], [[yaw]] [[niggas]] [[better]] rap up w/ [[dat]] Latex! [[Haha]]","hoes out, rap up w/ Latex! ",0.05588314309716225,0.6660900712013245,1,1,1,26,"Maximized"
"Seeing elder queer couples marry really is emotional. They get to live their final years with equality and with dignity.","Seeing elder queer couples marry really is emotional. They get to live their final years with equality and with dignity.",0.0,0.0,2,2,1,1,"Skipped"
"[[RT]] @Skraw_Berry: [[Oh]] [[I]] [[would've]] stood up!!! [[Fall]] [[back]] hoe","@Skraw_Berry: stood up!!! hoe",0.09870846569538116,0.6989704370498657,1,1,1,18,"Maximized"
"[[Brooooooo]] that [[wingstop]] [[went]] [[sooooo]] clutch, I [[straight]] [[ran]] through that hoe!!","that clutch, I through that hoe!!",0.08093616366386414,0.5825048089027405,1,1,1,20,"Maximized"
"[[Your]] [[bitch]] frontin' [[that's]] you! [[My]] bitch [[stuntin']] [[that's]] me!","frontin' you! bitch me!",0.09875274449586868,0.6989523768424988,1,1,1,17,"Maximized"
"@[[DoubleAIV]] just [[watch]] bitch [[nigga]] u [[gonna]] [[want]] the whole [[team]] [[dead]]","@just bitch u the whole ",0.07501684129238129,0.6659573316574097,1,1,1,21,"Maximized"
"[[Jake]] [[gettin]] all [[da]] bitches rn","all bitches rn",0.16447418928146362,0.6650168299674988,1,1,1,11,"Maximized"
"ya'll niggers have a good thanksgiving","ya'll niggers have a good thanksgiving",0.0,0.0,0,0,1,1,"Skipped"
"[[Lord]] RT @[[Bbbnnnnnnas]]: @cocainemodel just [[shut]] [[up]] you [[pathetic]] [[ass]] [[bitch]] you're [[so]] [[worthless]]","RT @: @cocainemodel just you you're ",0.06438431143760681,0.6781307458877563,1,1,1,25,"Maximized"
"[[hope]] this bitch [[is]] [[prepared]] [[for]] [[the]] aftermath [[of]] what she [[did]]","this bitch aftermath what she ",0.08261366933584213,0.6659528613090515,1,1,1,21,"Maximized"
"[[This]] [[man]] [[Wimp]] gotta be [[drunk]] he [[know]] damn [[well]] [[he]] dont [[fw]] [[no]] [[hoes]]!! &#[[128514]];&#128557;","gotta be he damn dont!! &#;&#128557;",0.057988304644823074,0.7031643390655518,1,1,1,31,"Maximized"
"[[RT]] @CoryLafon: [[I]] [[just]] wanna [[b]] [[a]] [[side]] [[nigga]] [[to]] a thick pretty faced [[cuffed]] hoe that does [[coke]] bumps [[garbage]] [[underground]] [[rappers]] n [[shops]] at [[p]]&#8230;","@CoryLafon: wanna a thick pretty faced hoe that does bumps n at&#8230;",0.03282693773508072,0.5710648894309998,1,1,1,44,"Maximized"
"RT @TheDouch3: Why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on","RT @TheDouch3: Why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on",0.0,0.0,1,1,2,1,"Skipped"
"[[RT]] @DJZeeti: [[i]] [[couldnt]] host [[106]] [[and]] [[park]] .. [[i'd]] [[fuck]] too [[many]] young bitches","@DJZeeti: host .. too young bitches",0.07046259939670563,0.7137293815612793,1,1,1,24,"Maximized"
"[[Damn]] that bitch [[dumb]]","that bitch ",0.24564768373966217,0.7466063499450684,1,1,1,8,"Maximized"
"@[[SuperDickRikki]] [[I'm]] highly [[upset]] [[dat]] [[des]] bitches [[tryanna]] [[clown]] me on [[a]] [[media]] [[sight]] [[bitch]] I ain't [[going]]","@highly bitches me on I ain't ",0.05511975660920143,0.7219021320343018,1,1,1,32,"Maximized"
"[[Ketchup]] on [[tha]] [[beat]] hoe","on hoe",0.19762735068798065,0.7978391647338867,1,1,1,9,"Maximized"
"[[The]] [[emoji]] I use [[when]] [[I'm]] [[flirting]] [[wit]] bitches ---&[[gt]]; &#[[128520]];","I use bitches ---&; &#;",0.09032890200614929,0.8176121711730957,1,1,1,20,"Maximized"
"[[Girls]] [[be]] tripping with [[that]] ""[[you]] [[got]] [[hoes]]"" shit, I [[do]] [[know]] [[other]] [[girls]] [[that]] [[are]] [[my]] [[friends]]!","tripping with """" shit, I!",0.0550912469625473,0.832801103591919,1,1,1,33,"Maximized"
"[[RT]] @[[Smokinonkaya_]]: She [[said]] [[I]] hurt her feelings [[now]] she [[dating]] dykes..","@: She hurt her feelings she dykes..",0.06309030205011368,0.5580945014953613,1,1,1,19,"Maximized"
"@[[Swagner_813]] come [[see]] [[me]]. anyone named ""[[swagner]]"" [[is]] [[obviously]] a pussy","@come. anyone named """" a pussy",0.09015394747257233,0.6355544328689575,1,1,1,19,"Maximized"
"[[I]] won't [[trust]] [[a]] bitch &#[[128581]];","won't bitch &#;",0.16560880839824677,0.8323124647140503,1,1,1,12,"Maximized"
"@[[Rene_gadeCowboy]] Of [[course]]. I [[was]] [[being]] bitch. [[Learned]] [[from]] my mom [[how]] to [[make]] [[a]] [[guy]] feel [[like]] [[he's]] 1 [[foot]] tall.","@Of. I bitch. my mom to feel 1 tall.",0.045134447515010834,0.6360788345336914,1,1,1,37,"Maximized"
"That vine started a coon frenzy bruh","That vine started a coon frenzy bruh",0.0,0.0,0,0,1,1,"Skipped"
"[[MoNique]] made [[a]] [[whole]] [[fucking]] career [[offa]] call [[slim]] [[girls]] ""Skinny bitches"". [[She]] [[lost]] the weight ([[BECAUSE]] IT [[WAS]] UNHEALTHY) [[and]] now she's [[done]]","made career call ""Skinny bitches"". the weight ( IT UNHEALTHY) now she's ",0.04124841466546059,0.5830366015434265,1,1,1,39,"Maximized"
"@[[xDSmooth]] follow [[back]] bitch","@follow bitch",0.24753670394420624,0.7476053237915039,1,1,1,8,"Maximized"
"[[Jindal]] seemed [[to]] [[be]] having [[an]] out-of-body [[experience]] [[enhanced]] [[by]] special brownies<SPLIT>http://[[t]].[[co]]/[[W0cyEcqKLo]]<SPLIT>Bj Up and At '[[Em]]<SPLIT>#stribpol #[[mngop]]","seemed having out-of-body special brownies<SPLIT>http://./<SPLIT>Bj Up and At '<SPLIT>#stribpol #",0.04242764785885811,0.5645873546600342,2,2,2,36,"Maximized"
"[[I]] think [[I'm]] [[gonna]] [[walk]] around the house [[free]] [[as]] [[a]] [[bird]].","think around the house.",0.08198199421167374,0.7430572509765625,2,2,2,21,"Maximized"
"#[[mt]] browngal #[[gouache]] #[[monkey]] #[[tiki]] http://[[t]].[[co]]/[[kFhj8lWhbs]]","#browngal # # # http://./",0.10757385939359665,0.8862380981445312,2,2,2,17,"Maximized"
"[[Ummm]].. These hoes [[need]] [[guidance]], [[better]] yet [[a]] [[baptism]]",".. These hoes, yet ",0.1096738874912262,0.7764079570770264,1,1,1,17,"Maximized"
"[[RT]] @[[TheRealIceTre]]: Finna [[hit]] this bitch [[with]] [[a]] handful of [[salt]] [[http]]://[[t]].[[co]]/[[uaBiQvI6a6]]","@: Finna this bitch handful of://./",0.0661369115114212,0.7328776717185974,1,1,1,26,"Maximized"
"[[Someone]] [[shut]] [[this]] beaner up [[please]].","beaner up.",0.10425177216529846,0.7713147401809692,0,0,0,11,"Maximized"
"[[These]] days bitches [[be]] [[just]] letting [[anyone]] [[hit]] [[raw]] !!","days bitches letting !!",0.11040368676185608,0.7767615914344788,1,1,1,17,"Maximized"
"[[Memorial]] [[Weekend]] early bird [[wine]] [[walk]] [[price]] [[is]] [[still]] [[available]]! [[We]] have [[21]] [[participating]] [[locations]] http://[[t]].co/[[bBYoTneeBn]]","early bird! have http://.co/",0.05198966711759567,0.7885794639587402,2,2,2,34,"Maximized"
